dataset,strain,group,culture_id,drug,IC50,MIC,biological_unit,unit_type,lineage_id,matching,included_in_comparison,analysis_source,Experiment,Day,Plate,Plate_ID,Well,Row,Column
fig3_plac,PL3,PL,3,Amikacin,2.3089195341759243,18.95852064190424,PL3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,47|48,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL4,PL,4,Amikacin,3.251995655954399,28.401149196712165,PL4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,48,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL5,PL,5,Amikacin,2.3231349414532674,18.318917014092648,PL5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,48,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL6,PL,6,Amikacin,2.270049085626627,4.107280875149,PL6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,49,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL7,PL,7,Amikacin,4.758441719809861,73.9565535850617,PL7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,49,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL8,PL,8,Amikacin,2.0700224242491054,17.421044132749657,PL8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,49|50,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL9,PL,9,Amikacin,3.012459200174423,20.254625405415148,PL9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,50,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL10,PL,10,Amikacin,3.661077106077072,21.83284016720712,PL10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,50|51,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA1,PLA,1,Amikacin,26.584179540889558,240.92760826938675,PLA1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,55,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA2,PLA,2,Amikacin,40.68463826747479,157.27039462210212,PLA2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,55|56,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA3,PLA,3,Amikacin,21.52054845461876,266.19812519341417,PLA3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,56,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA4,PLA,4,Amikacin,26.127471524019946,109.43619170631263,PLA4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,56|57,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA5,PLA,5,Amikacin,14.763703207178299,242.62172023514793,PLA5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,57,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA6,PLA,6,Amikacin,26.069298465805357,131.76532900373564,PLA6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,57,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA7,PLA,7,Amikacin,24.558887114075393,118.70927571915459,PLA7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,58,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA8,PLA,8,Amikacin,27.358774149524606,161.82138389526827,PLA8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,58,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA9,PLA,9,Amikacin,36.98611471016531,67.6895453246062,PLA9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,58|59,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA10,PLA,10,Amikacin,17.62645316723607,240.7486558292576,PLA10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,59,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC1,PLAC,1,Amikacin,12.646312135977537,50.91356490945695,PLAC1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,59|60,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC2,PLAC,2,Amikacin,23.022909063797,75.65292292381294,PLAC2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,60,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC3,PLAC,3,Amikacin,14.43178002255759,273.96796409669076,PLAC3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,60,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC4,PLAC,4,Amikacin,3.3473129274020708,39.29282333038525,PLAC4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,61,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC5,PLAC,5,Amikacin,9.843639690514392,13.14155267035526,PLAC5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,61,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC6,PLAC,6,Amikacin,9.063627356348661,104.53703752496112,PLAC6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,61|62,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC8,PLAC,8,Amikacin,9.221588293885441,374.88337522309723,PLAC8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,62|63,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC9,PLAC,9,Amikacin,5.1509595065546,37.22479658317117,PLAC9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,63,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P1,P,1,Cefepime,0.038326503495386084,0.16894828525728908,P1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,67|128|130,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P2,P,2,Cefepime,0.03769818783462549,0.31442615598493306,P2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,67|128|130,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P3,P,3,Cefepime,0.02806047660761293,0.15922005026167838,P3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,67|68|129|130,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P4,P,4,Cefepime,0.03381407040760437,0.3402523743994889,P4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,68|129|130,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
